,STATE,AVGGIFT
6833,IA,12.5
6834,MN,15.0
6835,LA,13.46846154
6836,IL,9.8
6837,AZ,17.5
6838,IN,9.777777778
6839,LA,18.0
6840,TX,15.0
6841,CA,10.8974359
6842,CA,20.0
6843,GA,6.117647059
6844,UT,8.25
6845,MN,11.33333333
6846,CA,5.428571429
6847,WA,6.25
6848,UT,6.5625
6849,RI,13.94117647
6850,MI,18.52380952
6851,FL,13.75
6852,AZ,10.0
6853,MN,9.4
6854,TX,20.0
6855,AR,6.125
6856,FL,8.2
6857,CA,20.0
6858,MI,15.0
6859,FL,10.0
6860,KY,12.42857143
6861,TN,6.75
6862,AZ,12.23076923
6863,MT,6.384615385
6864,NC,15.0
6865,FL,14.0
6866,MO,17.0
6867,NM,15.0
6868,MO,16.25
6869,FL,8.0
6870,CA,28.0
6871,MO,10.0
6872,IA,8.363636364
6873,LA,12.0
6874,IL,20.0
6875,NC,14.66666667
6876,TN,8.133333333
6877,MO,9.705882353
6878,MO,8.5
6879,MO,4.5
6880,CA,15.0
6881,CO,8.125
6882,AZ,10.5
6883,CA,20.75
6884,TN,10.5
6885,NV,9.0
6886,OK,14.16666667
6887,FL,7.416666667
6888,CA,7.5
6889,GA,5.619047619
6890,MI,9.684210526
6891,WI,15.83333333
6892,FL,6.866666667
6893,OR,15.71428571
6894,CA,6.357142857
6895,CA,25.0
6896,CO,12.5
6897,MN,5.461538462
6898,CA,12.33333333
6899,TN,5.071428571
6900,CA,10.28571429
6901,FL,29.23076923
6902,WI,5.571428571
6903,NE,22.66666667
6904,MO,7.36
6905,MI,20.0
6906,AZ,19.41666667
6907,OR,9.2
6908,TX,12.77777778
6909,TX,18.5
6910,GA,8.083333333
6911,IL,18.0
6912,CA,7.25
6913,AZ,13.33333333
6914,IL,4.607142857
6915,IL,12.5
6916,CA,15.375
6917,CA,191.6666667
6918,TN,10.75
6919,SC,15.0
6920,GA,10.0
6921,NE,20.0
6922,IL,25.0
6923,CA,10.0
6924,ID,12.625
6925,ND,11.75
6926,GA,11.85714286
6927,NC,25.0
6928,IN,11.3
6929,IL,11.5
6930,MO,6.875
6931,AZ,15.25
6932,MI,16.8
6933,IN,17.0
6934,CA,9.0
6935,AR,12.13333333
6936,CA,18.22222222
6937,LA,11.6
6938,AZ,8.866666667
6939,TX,15.0
6940,MN,14.0
6941,CA,20.0
6942,MO,20.0
6943,SC,11.16666667
6944,CA,15.0
6945,OK,6.7
6946,FL,9.333333333
6947,MD,11.0
6948,NC,7.2
6949,IN,18.0
6950,NV,12.8
6951,TN,9.454545455
6952,NV,5.666666667
6953,MT,20.0
6954,NC,11.0
6955,FL,9.928571429
6956,FL,7.5
6957,CA,10.5
6958,CA,14.375
6959,NC,5.5
6960,WA,12.875
6961,TN,4.0
6962,CA,15.0
6963,GA,11.14285714
6964,CA,18.33333333
6965,OK,9.75
6966,TX,35.0
6967,GA,20.0
6968,IN,16.0
6969,IL,10.5
6970,FL,9.25
6971,FL,25.0
6972,FL,6.75
6973,GA,4.285714286
6974,KY,5.133333333
6975,HI,20.0
6976,FL,10.72727273
6977,FL,15.5
6978,TX,10.4
6979,WA,9.4
6980,IL,14.4
6981,TN,7.727272727
6982,FL,11.02564103
6983,IL,6.677419355
6984,NC,14.0
6985,MI,5.75
6986,NC,12.33333333
6987,MI,13.0
6988,MI,4.642857143
6989,MT,15.0
6990,CA,8.0
6991,NC,13.76923077
6992,CA,10.0
6993,CA,11.8
6994,GA,4.0
6995,FL,8.8
6996,MN,3.774193548
6997,CA,10.71428571
6998,WA,15.5
6999,TX,18.0
7000,IL,15.0
7001,KS,5.333333333
7002,CO,12.75
7003,MI,10.14285714
7004,CA,8.615384615
7005,LA,25.0
7006,CA,5.8
7007,WA,9.285714286
7008,GA,12.65306122
7009,OK,9.666666667
7010,IN,10.33333333
7011,FL,12.5
7012,LA,15.71428571
7013,CA,20.0
7014,MN,10.77777778
7015,AR,11.8
7016,TN,15.0
7017,IL,6.818181818
7018,LA,20.0
7019,CA,3.6
7020,TX,14.25
7021,CA,15.0
7022,TX,7.857142857
7023,AZ,11.75
7024,CA,15.66666667
7025,MI,4.684210526
7026,MI,7.058823529
7027,LA,11.25
7028,TX,10.0
7029,MO,10.33333333
7030,LA,10.14285714
7031,NC,13.08333333
7032,CA,17.33333333
7033,CA,9.222222222
7034,IA,5.166666667
7035,TX,9.2
7036,MS,13.63636364
7037,TX,11.35714286
7038,FL,15.0
7039,CA,12.38888889
7040,MN,18.63636364
7041,NM,17.36363636
7042,IA,2.828125
7043,MO,4.428571429
7044,WA,41.66666667
7045,FL,7.042553192
7046,MI,37.28571429
7047,KS,40.0
7048,MO,7.0
7049,GA,16.9
7050,MI,10.0
7051,IA,10.0
7052,CO,15.0
7053,MS,4.833333333
7054,MI,75.0
7055,MI,12.44444444
7056,NV,18.0
7057,CA,11.28571429
7058,CA,8.4
7059,MI,11.95238095
7060,TX,9.666666667
7061,CA,10.83333333
7062,IN,11.83333333
7063,NC,5.6
7064,CA,10.66666667
7065,WA,7.714285714
7066,FL,24.4
7067,TX,12.5
7068,IN,15.0
7069,WA,13.44444444
7070,IN,21.2
7071,CA,13.4
7072,TN,11.05882353
7073,MI,11.76470588
7074,LA,13.66666667
7075,FL,6.545454545
7076,TX,9.5
7077,KS,15.0
7078,MI,10.0
7079,AL,7.0
7080,GA,15.90909091
7081,IN,16.66666667
7082,AL,21.85714286
7083,AZ,11.1
7084,TX,15.0
7085,OK,20.0
7086,CA,4.896551724
7087,TN,15.0
7088,WA,26.66666667
7089,FL,23.0
7090,CO,23.0
7091,KY,9.7
7092,CA,8.5
7093,FL,15.5
7094,CA,7.25
7095,FL,13.71428571
7096,NC,5.933333333
7097,MO,21.0
7098,TX,20.0
7099,WI,6.647058824
7100,CA,6.842105263
7101,AR,18.0
7102,CA,10.0
7103,IL,8.615384615
7104,MO,10.9
7105,OK,4.5
7106,FL,52.0
7107,IN,5.0
7108,CA,8.181818182
7109,MO,15.0
7110,CA,9.571428571
7111,TX,9.8
7112,IL,10.0
7113,OR,20.16666667
7114,CA,7.375
7115,NM,25.0
7116,NC,12.41666667
7117,TN,9.166666667
7118,CA,5.357142857
7119,AZ,8.125
7120,AZ,15.0
7121,LA,14.0
7122,CA,12.0
7123,CA,18.08
7124,AZ,18.75
7125,WA,15.16666667
7126,ND,4.6
7127,TX,11.66666667
7128,NC,14.16666667
7129,CA,15.0
7130,WI,12.5
7131,CA,8.0
7132,WY,15.0
7133,WA,7.25
7134,FL,17.125
7135,OK,13.35294118
7136,CA,11.96
7137,CA,5.555555556
7138,FL,8.75
7139,MI,12.0
7140,MO,10.36363636
7141,WA,10.5625
7142,MI,21.81818182
7143,NV,9.6
7144,IL,8.571428571
7145,WA,27.5
7146,MO,11.66666667
7147,TX,15.0
7148,CA,8.4
7149,FL,9.222222222
7150,CA,11.0
7151,CA,12.85714286
7152,CA,25.0
7153,OR,11.66666667
7154,AL,8.0
7155,IL,7.5
7156,MI,5.111111111
7157,CA,26.66666667
7158,MI,12.0
7159,MI,4.307692308
7160,CA,11.0
7161,MN,10.33333333
7162,CA,9.117647059
7163,MI,16.0
7164,NE,9.285714286
7165,LA,12.75
7166,AL,9.592592593
7167,CA,12.5
7168,OK,25.0
7169,CA,11.04761905
7170,AL,17.625
7171,IN,14.0
7172,FL,7.625
7173,MN,11.42857143
7174,TX,10.0
7175,MO,7.933333333
7176,NC,4.0
7177,CA,20.0
7178,WA,19.23076923
7179,CA,11.66666667
7180,TX,7.692307692
7181,NC,14.33333333
7182,CA,10.0
7183,FL,20.0
7184,CA,10.0
7185,IN,20.0
7186,CA,23.33333333
7187,TX,8.76
7188,CA,15.34782609
7189,IL,21.30769231
7190,IL,9.538461539
7191,MI,22.2
7192,WA,11.5
7193,LA,13.33333333
7194,CA,12.5
7195,GA,20.0
7196,NE,12.5
7197,MI,15.0
7198,MI,25.0
7199,MI,8.0
7200,NV,8.386666667
7201,SC,10.07692308
7202,NC,31.66666667
7203,CA,12.375
7204,MO,13.83333333
7205,CA,9.0
7206,IN,50.0
7207,CA,21.0
7208,NC,7.3125
7209,FL,15.0
7210,IN,16.0
7211,WI,7.583333333
7212,AZ,27.5
7213,WI,13.14285714
7214,NC,10.8
7215,CA,7.333333333
7216,KY,7.285714286
7217,TN,10.8
7218,NC,16.85714286
7219,KY,7.6
7220,SC,4.666666667
7221,CA,7.0
7222,CO,3.4
7223,ID,25.0
7224,ID,7.045454545
7225,WA,18.75
7226,CA,10.92857143
7227,UT,8.2
7228,CA,15.0
7229,NC,7.8
7230,FL,10.0
7231,FL,10.6
7232,NC,8.333333333
7233,TX,15.0
7234,WA,4.0
7235,CA,6.47826087
7236,IL,16.75
7237,MI,9.047619048
7238,OR,13.71428571
7239,IL,10.0
7240,KS,7.666666667
7241,FL,13.42857143
7242,CA,11.3
7243,MS,13.64285714
7244,TN,3.846153846
7245,CA,13.0
7246,OR,6.291666667
7247,TN,12.0
7248,FL,3.176470588
7249,TX,10.0
7250,WA,15.0
7251,IL,9.6
7252,CO,13.0
7253,MI,15.0
7254,TX,7.5
7255,NE,9.833333333
7256,TX,13.9
7257,WA,11.83333333
7258,GA,20.0
7259,MO,7.5
7260,FL,18.18181818
7261,SC,19.0625
7262,AZ,7.9
7263,NC,9.5
7264,NC,10.0
7265,OK,20.0
7266,CA,12.5
7267,TX,10.0
7268,CA,13.23076923
7269,MI,10.24137931
7270,KY,11.875
7271,CA,12.5
7272,GA,22.5
7273,CO,10.625
7274,TX,20.0
7275,IA,7.833333333
7276,IL,8.142857143
7277,GA,25.0
7278,TN,15.0
7279,FL,6.8
7280,CA,8.2
7281,CA,8.5
7282,IN,25.0
7283,GA,9.090909091
7284,MS,14.5
7285,WI,10.0
7286,CA,16.66666667
7287,CA,18.27272727
7288,CA,15.0
7289,WI,15.75
7290,MT,8.785714286
7291,FL,21.0
7292,FL,12.9
7293,TX,6.947368421
7294,MO,8.090909091
7295,WI,16.66666667
7296,TX,10.42857143
7297,IL,11.66666667
7298,GA,12.5
7299,TX,8.25
7300,NV,7.142857143
7301,ID,6.75
7302,AL,7.238095238
7303,CA,13.0
7304,IN,20.0
7305,CO,17.0
7306,NM,5.384615385
7307,ND,15.0
7308,MS,13.2
7309,TX,11.0
7310,IL,11.0
7311,MO,15.0
7312,MT,15.0
7313,OK,11.44444444
7314,WI,17.2
7315,TX,9.684210526
7316,AZ,7.882352941
7317,NM,20.0
7318,WA,15.0
7319,OR,25.0
7320,AL,15.5
7321,CA,21.0
7322,IL,11.6
7323,NC,7.75
7324,FL,9.75
7325,GA,10.85714286
7326,LA,4.818181818
7327,FL,14.5
7328,CA,10.0
7329,GA,17.33333333
7330,WA,21.45454546
7331,AR,21.25
7332,OR,13.4
7333,MI,11.375
7334,NV,9.230769231
7335,GA,16.42857143
7336,KY,8.8
7337,FL,8.066666667
7338,CA,26.66666667
7339,WI,14.05
7340,SC,9.375
7341,CO,27.5
7342,WI,10.46666667
7343,IL,9.6
7344,NV,15.25
7345,MO,6.125
7346,NJ,6.538461539
7347,GA,6.857142857
7348,CA,11.66666667
7349,FL,9.75
7350,AR,12.85714286
7351,AK,15.66666667
7352,CA,14.5
7353,IL,4.078947368
7354,TX,25.83333333
7355,LA,10.28571429
7356,MI,11.625
7357,GA,12.5
7358,MI,15.0
7359,AL,14.33333333
7360,TN,13.0
7361,NV,10.0
7362,CO,16.0
7363,MI,6.6
7364,IL,8.666666667
7365,TN,11.58333333
7366,TX,5.8
7367,GA,13.0
7368,MT,13.0
7369,LA,4.444444444
7370,MI,5.666666667
7371,CT,20.0
7372,MI,12.5
7373,CA,8.75
7374,KY,8.454545455
7375,IN,11.5
7376,TX,16.0
7377,KS,7.0
7378,AZ,10.22222222
7379,CA,8.636363636
7380,SC,20.71428571
7381,FL,30.0
7382,GA,13.5
7383,ND,15.0
7384,TX,29.625
7385,WA,23.33333333
7386,MI,15.0
7387,AR,10.0
7388,IN,15.0
7389,AL,13.66666667
7390,NC,12.6
7391,IL,15.0
7392,OK,9.272727273
7393,MN,9.923076923
7394,CA,15.66666667
7395,IN,13.16666667
7396,CA,18.75
7397,TX,15.0
7398,AL,22.5
7399,KS,5.055555556
7400,IL,5.0
7401,SC,9.0
7402,FL,13.75
7403,MO,16.2
7404,CA,8.4
7405,NC,8.111111111
7406,NC,9.285714286
7407,FL,18.0
7408,MO,12.55555556
7409,LA,10.5
7410,MN,10.07142857
7411,WA,6.230769231
7412,GA,11.5
7413,CA,9.0
7414,KS,7.894736842
7415,TX,10.02941177
7416,LA,5.391304348
7417,CA,16.66666667
7418,TX,13.875
7419,MI,8.65
7420,FL,5.058823529
7421,FL,8.333333333
7422,WA,27.0
7423,WA,13.47826087
7424,CA,15.46153846
7425,CA,15.0
7426,NM,5.875
7427,OK,13.66666667
7428,KS,6.225806452
7429,CO,10.71428571
7430,WI,15.71428571
7431,CA,15.0
7432,CA,8.190476191
7433,TN,15.0
7434,AL,20.0
7435,AL,18.66666667
7436,MI,20.27272727
7437,UT,10.6
7438,TX,19.66666667
7439,AZ,8.4375
7440,NM,11.66666667
7441,MT,3.833333333
7442,MA,15.0
7443,CA,15.55555556
7444,CA,18.66666667
7445,WI,75.0
7446,CA,11.8
7447,IN,15.0
7448,WA,5.357142857
7449,GA,5.714285714
7450,FL,15.0
7451,TX,42.0
7452,WA,9.25
7453,WI,9.733333333
7454,GA,23.22727273
7455,IN,8.25
7456,TX,8.5
7457,FL,20.0
7458,IN,12.76470588
7459,IL,10.0
7460,CA,50.0
7461,TX,20.0
7462,IL,15.0
7463,NC,7.714285714
7464,AL,30.0
7465,CA,8.333333333
7466,TX,8.333333333
7467,WI,10.0
7468,FL,12.5
7469,MI,3.0425
7470,NC,8.791666667
7471,FL,22.14285714
7472,AZ,8.333333333
7473,TX,5.08
7474,WI,15.0
7475,MO,10.16666667
7476,TX,20.0
7477,CA,15.16666667
7478,CA,8.714285714
7479,MO,25.0
7480,WI,3.631578947
7481,FL,4.666666667
7482,CA,15.5
7483,WA,10.76470588
7484,SC,15.0
7485,TN,10.09090909
7486,FL,9.444444444
7487,MN,12.2
7488,MI,14.5
7489,TN,11.75
7490,IL,11.0
7491,UT,12.66666667
7492,CO,25.25
7493,WI,11.44444444
7494,CA,9.0
7495,CO,18.0
7496,FL,18.84210526
7497,AK,8.333333333
7498,MI,8.833333333
7499,WI,11.2
7500,CA,8.52173913
7501,IN,2.305555556
7502,FL,14.875
7503,AZ,4.34375
7504,IL,15.0
7505,TX,10.0
7506,GA,20.0
7507,TX,4.3125
7508,NV,7.166666667
7509,MI,15.13636364
7510,FL,15.0
7511,TN,10.0
7512,MI,25.0
7513,GA,10.8125
7514,MN,5.5
7515,IL,16.0
7516,WI,11.875
7517,NC,13.8
7518,WI,27.0
7519,TX,9.444444444
7520,MI,7.875
7521,MN,15.0
7522,CA,23.0
7523,AZ,11.0
7524,WA,12.8
7525,TX,25.0
7526,NC,7.7
7527,MO,18.0
7528,TX,4.333333333
7529,IA,11.5
7530,WI,7.888888889
7531,NM,13.33333333
7532,FL,13.23809524
7533,TX,25.0
7534,MI,10.25
7535,OR,13.14285714
7536,TX,5.888888889
7537,WI,9.928571429
7538,CA,17.42857143
7539,OR,8.894736842
7540,MN,11.66666667
7541,CA,11.42857143
7542,FL,7.533333333
7543,AL,4.9
7544,CA,13.5
7545,WA,12.5
7546,CA,15.0
7547,IA,7.727272727
7548,WI,10.0
7549,UT,15.38888889
7550,FL,3.85
7551,CO,25.0
7552,OR,11.83333333
7553,FL,8.782608696
7554,CA,6.545454545
7555,FL,7.307692308
7556,CA,15.4
7557,SD,15.0
7558,TX,11.375
7559,TX,8.0
7560,MT,6.642857143
7561,CA,10.07214286
7562,TX,10.17647059
7563,CA,35.71428571
7564,KY,12.5
7565,MN,6.0
7566,CA,18.0
7567,CA,15.92857143
7568,CO,27.33333333
7569,NC,15.75
7570,CA,9.5
7571,MO,11.2
7572,WA,13.0
7573,CA,8.0
7574,CA,18.33333333
7575,NC,13.66666667
7576,IA,9.818181818
7577,KS,15.0
7578,MI,7.764705882
7579,IL,37.5
7580,CA,9.391304348
7581,MI,5.6
7582,CA,11.625
7583,IL,11.25
7584,CA,12.81818182
7585,MO,15.0
7586,CA,10.14285714
7587,FL,11.14285714
7588,CA,14.0
7589,WI,25.0
7590,SC,22.125
7591,GA,8.0
7592,FL,8.333333333
7593,TX,15.0
7594,MN,12.5
7595,LA,8.55
7596,CA,9.5
7597,MN,13.0
7598,TX,8.666666667
7599,MI,8.4375
7600,WI,16.0
7601,CA,15.55555556
7602,LA,8.714285714
7603,CA,10.2
7604,TX,13.2
7605,FL,6.166666667
7606,LA,12.5
7607,TX,27.14285714
7608,ND,9.9
7609,TX,12.33333333
7610,MN,9.777777778
7611,MI,4.285714286
7612,NV,15.625
7613,TX,13.0
7614,MN,12.09090909
7615,NM,6.0
7616,FL,20.0
7617,CA,7.875
7618,FL,20.0
7619,TX,30.0
7620,CA,6.0
7621,NC,11.66666667
7622,FL,15.0
7623,KY,7.272727273
7624,UT,6.388888889
7625,OR,11.0
7626,IN,19.14285714
7627,NC,9.375
7628,NC,10.2
7629,FL,27.5
7630,NE,10.19047619
7631,IN,30.0
7632,MO,12.75
7633,CA,9.75
7634,NV,23.4
7635,GA,10.66666667
7636,IL,8.25
7637,CA,17.5
7638,WA,5.142857143
7639,CA,20.77777778
7640,TN,12.33333333
7641,WA,15.95454546
7642,SC,20.0
7643,CA,5.380952381
7644,NC,100.0
7645,CA,14.91666667
7646,FL,5.346153846
7647,WI,13.64705882
7648,CA,12.05882353
7649,IN,20.57142857
7650,CA,15.0
7651,MO,5.578947368
7652,WA,15.0
7653,FL,4.571428571
7654,IA,8.5
7655,MI,20.0
7656,CO,10.42857143
7657,TX,10.375
7658,CA,9.846153846
7659,CA,19.0
7660,AL,20.0
7661,FL,15.5
7662,FL,14.45454546
7663,WA,4.933333333
7664,TX,10.66666667
7665,MI,6.142857143
7666,OK,9.545454546
7667,FL,11.66666667
7668,IL,26.33333333
7669,GA,9.615384615
7670,CA,18.0
7671,NC,9.166666667
7672,CA,15.0
7673,CA,5.5
7674,OR,5.5
7675,NC,15.0
7676,KY,10.85714286
7677,TX,10.375
7678,MS,4.419
7679,CO,4.3125
7680,KS,8.0
7681,CA,15.0
7682,NV,7.8125
7683,KY,10.55555556
7684,MI,27.5
7685,IL,14.0
7686,NC,11.0
7687,CA,8.8
7688,TN,6.666666667
7689,LA,18.0
7690,FL,15.0
7691,OR,11.5
7692,CA,24.0
7693,IN,14.0
7694,NM,5.857142857
7695,MI,9.0
7696,IA,20.0
7697,AR,12.5
7698,TX,10.75
7699,MN,7.0
7700,KS,6.666666667
7701,AR,6.0
7702,WA,4.333333333
7703,CA,13.75
7704,MI,15.2
7705,IL,5.631578947
7706,TX,10.2
7707,MI,11.75
7708,AK,15.0
7709,CA,6.0
7710,MI,12.37037037
7711,MO,9.333333333
7712,IN,10.81818182
7713,WA,10.25
7714,MO,4.888888889
7715,OR,10.55555556
7716,FL,14.0
7717,AP,8.5
7718,TX,14.91666667
7719,FL,20.0
7720,OR,20.0
7721,IN,9.166666667
7722,MO,7.475
7723,CA,15.0
7724,CA,8.482758621
7725,AL,5.857142857
7726,ID,12.5
7727,KS,5.357142857
7728,WA,8.666666667
7729,WI,22.5
7730,CA,15.0
7731,FL,50.0
7732,TX,10.28571429
7733,CA,26.0
7734,GA,13.0
7735,CA,11.5
7736,CA,9.642857143
7737,WY,9.555555556
7738,TX,18.0
7739,MT,20.0
7740,KY,25.0
7741,WA,15.0
7742,FL,12.11111111
7743,KY,15.0
7744,CA,13.625
7745,TX,23.33333333
7746,CA,11.0
7747,CA,15.0
7748,TX,7.75
7749,NE,5.625
7750,GA,25.0
7751,IL,7.428571429
7752,MO,9.0
7753,WI,5.733333333
7754,GA,26.33333333
7755,FL,5.333333333
7756,IL,5.8
7757,FL,13.85714286
7758,CA,15.0
7759,AZ,12.88888889
7760,TN,15.0
7761,CA,10.71428571
7762,CA,20.0
7763,NC,9.166666667
7764,TX,9.0
7765,SD,20.0
7766,WI,11.42857143
7767,NC,11.5
7768,IN,10.0
7769,CA,7.75
7770,WA,13.0
7771,IL,10.0
7772,WI,9.375
7773,IL,4.533333333
7774,WA,21.46153846
7775,MN,5.38
7776,NC,14.625
7777,NV,10.0
7778,CA,13.33333333
7779,LA,3.555555556
7780,CA,5.882352941
7781,GA,8.0
7782,NE,10.81818182
7783,SC,15.0
7784,NE,12.0
7785,SC,16.14285714
7786,KS,12.42857143
7787,KY,25.0
7788,CA,5.333333333
7789,IL,9.0
7790,IL,3.117647059
7791,CA,18.33333333
7792,CA,10.85
7793,FL,6.722222222
7794,IL,20.0
7795,GA,11.0
7796,IL,8.0
7797,LA,15.0
7798,WA,33.125
7799,FL,10.42857143
7800,NC,25.0
7801,AZ,8.428571429
7802,IL,25.0
7803,IL,20.0
7804,TN,15.0
7805,OK,10.16666667
7806,FL,12.83333333
7807,IL,16.5625
7808,OR,17.75
7809,FL,10.0
7810,LA,10.46153846
7811,IN,15.0
7812,GA,11.25
7813,MT,3.857142857
7814,IA,12.38461539
7815,IL,11.42857143
7816,FL,25.0
7817,CA,10.71428571
7818,MI,9.571428571
7819,WA,15.0
7820,CO,8.55
7821,FL,8.090909091
7822,NC,35.0
7823,IL,15.0
7824,FL,16.0625
7825,AZ,26.0
7826,AL,8.419354839
7827,KS,11.17391304
7828,MI,14.73333333
7829,MI,25.0
7830,GA,11.66666667
7831,MI,11.25
7832,CA,15.0
7833,IL,6.666666667
7834,TX,9.333333333
7835,CA,9.857142857
7836,MI,8.523809524
7837,CA,8.625
7838,NC,11.4
7839,TX,7.8
7840,MN,6.066666667
7841,GA,16.0
7842,FL,13.375
7843,CA,13.83333333
7844,IL,9.846153846
7845,CA,20.0
7846,MI,4.923076923
7847,IN,7.0
7848,CA,8.705882353
7849,CO,8.375
7850,CA,15.0
7851,IN,15.0
7852,IN,13.25
7853,PA,9.375
7854,UT,20.0
7855,SC,13.0
7856,TX,20.0
7857,SC,15.0
7858,WI,10.5
7859,WA,7.461538462
7860,WI,9.769230769
7861,CA,7.571428571
7862,WA,15.0
7863,IL,20.0
7864,WA,15.33333333
7865,NV,10.375
7866,MN,6.172413793
7867,CA,9.230769231
7868,CA,26.25
7869,GA,16.66666667
7870,FL,4.666666667
7871,CA,19.21428571
7872,FL,9.2
7873,FL,20.0
7874,GA,12.5
7875,GA,10.0
7876,TX,6.75
7877,FL,12.5
7878,OR,11.23076923
7879,TX,10.36666667
7880,MI,11.75
7881,SC,8.1
7882,MN,10.625
7883,IN,10.0
7884,UT,30.0
7885,KY,7.769230769
7886,KS,5.866666667
7887,CA,13.22222222
7888,HI,20.0
7889,WA,15.57142857
7890,NE,10.47368421
7891,FL,20.0
7892,KY,20.0
7893,NC,15.0
7894,ND,7.2
7895,MI,20.0
7896,WA,10.48148148
7897,IN,9.0
7898,MN,10.23076923
7899,AL,12.76923077
7900,TX,15.0
7901,CA,5.352941177
7902,CA,6.294117647
7903,CA,13.6
7904,CA,20.0
7905,CA,17.5
7906,NC,10.0
7907,IA,5.75
7908,OK,20.0
7909,CA,10.83333333
7910,GA,9.2
7911,SD,15.88235294
7912,CA,8.0
7913,GA,7.677419355
7914,CA,20.0
7915,LA,11.8
7916,CA,19.875
7917,LA,7.375
7918,KY,20.0
7919,WI,16.5
7920,GA,22.33333333
7921,CA,13.6
7922,GA,25.0
7923,CA,10.5
7924,OR,10.0
7925,NC,4.857142857
7926,MI,18.33333333
7927,MI,4.761904762
7928,LA,13.33333333
7929,CO,17.18181818
7930,AL,13.0
7931,TX,10.375
7932,SD,11.0
7933,CA,17.6
7934,GA,5.909090909
7935,MT,4.323928571
7936,MN,4.909090909
7937,MO,8.388888889
7938,FL,6.928571429
7939,MN,25.0
7940,CA,9.666666667
7941,CA,9.78
7942,MO,10.125
7943,NC,27.85714286
7944,CA,10.58333333
7945,WI,10.66666667
7946,AK,17.0
7947,FL,9.583333333
7948,WA,13.83333333
7949,OR,9.333333333
7950,TX,15.14285714
7951,AK,16.25
7952,WI,8.0
7953,CA,21.2962963
7954,MI,17.125
7955,MT,8.625
7956,TX,12.33333333
7957,TX,15.5
7958,IL,20.0
7959,CA,8.72
7960,MS,20.0
7961,WI,10.0
7962,FL,10.3
7963,KY,25.0
7964,IN,15.5
7965,MI,3.166666667
7966,CA,7.636363636
7967,SC,7.083333333
7968,KY,9.666666667
7969,CA,7.176470588
7970,KY,10.7
7971,MO,10.33333333
7972,CA,16.0
7973,FL,7.666666667
7974,GA,15.0
7975,MI,17.5
7976,TX,10.8
7977,IL,16.25
7978,CA,15.90909091
7979,KY,16.66666667
7980,CO,28.42857143
7981,NC,9.0
7982,NC,11.0
7983,CA,16.25
7984,GA,9.846153846
7985,CA,23.33333333
7986,KS,14.0
7987,MI,7.9
7988,CA,11.0
7989,CA,13.66666667
7990,CA,20.26086957
7991,MT,14.2
7992,OR,15.16666667
7993,IN,16.25
7994,TN,9.222222222
7995,FL,15.0
7996,KS,10.0
7997,TX,4.611111111
7998,MO,15.66666667
7999,WA,9.538461539
8000,FL,5.0
8001,TX,8.888888889
8002,MI,15.0
8003,CA,13.54545455
8004,WA,5.789473684
8005,CA,10.41666667
8006,IL,11.90909091
8007,WA,26.66666667
8008,IL,6.545454545
8009,CA,25.28571429
8010,CA,12.0
8011,NC,10.5
8012,CA,11.5
8013,CA,11.25
8014,CA,15.0
8015,CA,8.666666667
8016,NV,11.0
8017,GA,14.5
8018,MI,11.75
8019,IL,35.0
8020,IL,12.25
8021,MO,9.75
8022,TX,8.307692308
8023,CA,12.69230769
8024,CO,15.375
8025,FL,3.4
8026,TX,10.33333333
8027,CA,21.25
8028,MI,20.0
8029,FL,4.75
8030,MO,15.0
8031,TX,8.066666667
8032,IL,20.0
8033,CO,6.25
8034,IL,10.0
8035,AZ,10.0
8036,NC,21.5
8037,FL,13.15789474
8038,CA,10.33333333
8039,NC,6.113636364
8040,SC,10.3
8041,CA,12.4
8042,CA,7.5
8043,CA,12.33333333
8044,AL,4.363636364
8045,CA,12.85714286
8046,TX,5.97826087
8047,OR,9.636363636
8048,CA,8.066666667
8049,WA,11.77777778
8050,IL,12.8
8051,GA,20.0
8052,MT,10.5
8053,ID,6.666666667
8054,CA,25.5
8055,CA,20.0
8056,IL,12.66666667
8057,GA,7.0
8058,IA,18.33333333
8059,CA,7.666666667
8060,MN,8.875
8061,NC,4.263157895
8062,MI,14.0
8063,CA,20.0
8064,MN,41.66666667
8065,CA,13.5
8066,IA,10.07142857
8067,TX,9.909090909
8068,OR,14.33333333
8069,FL,12.77777778
8070,CA,11.71428571
8071,TX,7.333333333
8072,NC,13.28571429
8073,IL,9.3
8074,FL,11.125
8075,IN,13.4
8076,KS,17.90909091
8077,WI,9.5
8078,MO,12.1
8079,TX,9.666666667
8080,CA,6.25
8081,UT,7.111111111
8082,IN,4.076923077
8083,NC,8.25
8084,CA,6.5
8085,SD,17.21428571
8086,LA,25.0
8087,MO,12.7
8088,TX,15.0
8089,NC,16.0
8090,CA,15.0
8091,TX,17.5
8092,IL,17.25
8093,CA,10.33333333
8094,OK,9.666666667
8095,AR,5.532352941
8096,VA,12.4
8097,KY,12.83333333
8098,OR,12.0
8099,CO,9.421052632
8100,CA,20.0
8101,AZ,8.454545455
8102,FL,10.0
8103,WA,13.41666667
8104,CA,18.11111111
8105,MO,13.57142857
8106,AZ,4.523809524
8107,SC,13.11111111
8108,IN,6.363636364
8109,CA,20.58823529
8110,MO,20.0
8111,IA,6.268292683
8112,UT,6.882352941
8113,WA,7.1
8114,FL,7.777777778
8115,MN,7.7
8116,FL,9.727272727
8117,OK,10.08333333
8118,CA,32.2
